Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Visit_Year,Visit_Month,Visit_Month_Name,Visit_Quarter,Age_Group,Visit_Type,Seating_Tier_Order
CUST_0735,23,Female,UK,2025-02-25,High Economy,100,1,57.21,5.02,0,8.5,9,100,162.23000000000002,2025,2,Feb,1,18-25,First-time,3
CUST_0736,61,Male,Sweden,2025-06-25,High Economy,100,2,12.97,32.16,0,7.5,8,200,245.13,2025,6,Jun,2,51-65,First-time,3
CUST_0737,62,Other,Australia,2025-08-08,High Economy,100,4,99.98,25.94,0,9.1,8,400,525.9200000000001,2025,8,Aug,3,51-65,First-time,3
CUST_0738,49,Other,Australia,2025-07-28,High Economy,100,3,47.65,13.99,1,8.8,5,300,361.64,2025,7,Jul,3,36-50,Repeat,3
CUST_0739,62,Male,Germany,2025-02-06,Economy,60,3,48.38,21.84,1,7.0,7,180,250.22,2025,2,Feb,1,51-65,Repeat,4
CUST_0740,64,Female,Japan,2025-01-10,Premium,150,2,105.64,33.05,0,7.2,8,300,438.69,2025,1,Jan,1,51-65,First-time,2
CUST_0741,38,Male,Sweden,2025-01-10,Economy,60,4,127.91,49.45,0,4.5,8,240,417.35999999999996,2025,1,Jan,1,36-50,First-time,4
CUST_0742,33,Female,UK,2025-03-28,Economy,60,3,41.62,20.32,0,9.1,10,180,241.94,2025,3,Mar,1,26-35,First-time,4
CUST_0743,38,Female,Sweden,2025-05-01,High Economy,100,4,25.83,17.84,0,8.4,10,400,443.66999999999996,2025,5,May,2,36-50,First-time,3
CUST_0744,28,Male,Sweden,2025-01-25,High Economy,100,4,35.05,19.84,0,10.0,8,400,454.89,2025,1,Jan,1,26-35,First-time,3
CUST_0745,54,Female,Japan,2025-01-22,High Economy,100,2,25.19,12.66,0,7.4,8,200,237.85,2025,1,Jan,1,51-65,First-time,3
CUST_0746,53,Male,UK,2025-05-16,High Economy,100,1,18.76,19.24,0,9.4,7,100,138.0,2025,5,May,2,51-65,First-time,3
CUST_0747,52,Male,France,2025-07-13,Economy,60,2,16.39,11.81,0,6.4,5,120,148.2,2025,7,Jul,3,51-65,First-time,4
CUST_0748,36,Female,Japan,2025-05-05,High Economy,100,1,36.55,13.17,0,3.9,7,100,149.72,2025,5,May,2,36-50,First-time,3
CUST_0749,37,Male,Sweden,2025-05-27,Economy,60,4,73.05,8.96,0,7.9,8,240,322.01,2025,5,May,2,36-50,First-time,4
CUST_0750,35,Female,Sweden,2025-01-15,VIP,200,1,52.37,16.66,0,7.1,10,200,269.03000000000003,2025,1,Jan,1,26-35,First-time,1
CUST_0751,64,Male,France,2025-01-09,VIP,200,4,64.71,17.42,0,6.4,9,800,882.13,2025,1,Jan,1,51-65,First-time,1
CUST_0752,58,Other,Sweden,2025-01-15,High Economy,100,3,57.68,23.28,0,9.3,8,300,380.96000000000004,2025,1,Jan,1,51-65,First-time,3
CUST_0753,66,Male,Sweden,2025-04-23,Premium,150,3,9.15,5.81,0,9.8,7,450,464.96,2025,4,Apr,2,65+,First-time,2
CUST_0754,31,Female,Sweden,2025-03-15,Premium,150,3,32.71,28.55,0,8.2,5,450,511.26,2025,3,Mar,1,26-35,First-time,2
CUST_0755,32,Female,Australia,2025-04-27,Premium,150,2,48.43,14.47,0,7.7,5,300,362.90000000000003,2025,4,Apr,2,26-35,First-time,2
CUST_0756,48,Male,Japan,2025-03-30,Premium,150,2,44.38,1.9,0,8.1,6,300,346.28,2025,3,Mar,1,36-50,First-time,2
CUST_0757,18,Other,USA,2025-05-03,VIP,200,4,29.11,26.17,0,7.0,8,800,855.28,2025,5,May,2,18-25,First-time,1
CUST_0758,20,Female,Japan,2025-05-10,Economy,60,3,53.52,12.47,0,8.8,10,180,245.99,2025,5,May,2,18-25,First-time,4
CUST_0759,33,Female,France,2025-05-31,Premium,150,2,105.33,48.96,1,5.7,10,300,454.28999999999996,2025,5,May,2,26-35,Repeat,2
CUST_0760,40,Female,Sweden,2025-01-03,Economy,60,3,68.64,7.41,0,6.4,9,180,256.05,2025,1,Jan,1,36-50,First-time,4
CUST_0761,28,Other,Japan,2025-03-27,Economy,60,2,92.31,21.27,0,6.8,7,120,233.58,2025,3,Mar,1,26-35,First-time,4
CUST_0762,29,Other,Australia,2025-07-25,Economy,60,1,113.68,8.28,0,8.8,10,60,181.96,2025,7,Jul,3,26-35,First-time,4
CUST_0763,27,Female,France,2025-04-03,VIP,200,1,87.6,2.05,0,7.5,7,200,289.65000000000003,2025,4,Apr,2,26-35,First-time,1
CUST_0764,49,Female,Germany,2025-07-30,Economy,60,3,106.73,59.12,0,10.0,9,180,345.85,2025,7,Jul,3,36-50,First-time,4
CUST_0765,33,Male,Japan,2025-06-25,High Economy,100,4,6.17,14.66,0,9.2,6,400,420.83000000000004,2025,6,Jun,2,26-35,First-time,3
CUST_0766,25,Male,Germany,2025-04-06,High Economy,100,2,55.16,10.27,0,6.8,6,200,265.43,2025,4,Apr,2,18-25,First-time,3
CUST_0767,55,Female,Sweden,2025-02-27,High Economy,100,2,21.6,26.47,0,9.0,10,200,248.07,2025,2,Feb,1,51-65,First-time,3
CUST_0768,29,Male,Australia,2025-08-15,Economy,60,1,74.54,20.16,0,7.4,8,60,154.70000000000002,2025,8,Aug,3,26-35,First-time,4
CUST_0769,41,Female,Australia,2025-08-29,Premium,150,1,82.45,2.12,0,8.7,7,150,234.57,2025,8,Aug,3,36-50,First-time,2
CUST_0770,45,Male,Japan,2025-03-24,Economy,60,4,22.08,8.75,1,9.3,10,240,270.83,2025,3,Mar,1,36-50,Repeat,4
CUST_0771,25,Male,France,2025-08-20,High Economy,100,4,86.0,8.83,0,9.7,10,400,494.83,2025,8,Aug,3,18-25,First-time,3
CUST_0772,45,Female,France,2025-05-05,Economy,60,4,46.82,4.97,1,8.3,7,240,291.79,2025,5,May,2,36-50,Repeat,4
CUST_0773,53,Other,Australia,2025-07-24,Economy,60,3,48.06,12.54,1,10.0,8,180,240.6,2025,7,Jul,3,51-65,Repeat,4
CUST_0774,43,Male,France,2025-02-06,Premium,150,1,86.18,15.15,0,8.7,8,150,251.33,2025,2,Feb,1,36-50,First-time,2
CUST_0775,25,Female,Australia,2025-06-28,Economy,60,3,24.48,31.34,0,8.2,4,180,235.82,2025,6,Jun,2,18-25,First-time,4
CUST_0776,67,Female,Japan,2025-09-03,VIP,200,1,85.74,18.04,0,7.5,6,200,303.78000000000003,2025,9,Sep,3,65+,First-time,1
CUST_0777,45,Male,USA,2025-06-13,VIP,200,1,24.62,3.93,1,7.1,9,200,228.55,2025,6,Jun,2,36-50,Repeat,1
CUST_0778,45,Female,Australia,2025-06-24,VIP,200,2,46.46,9.75,1,8.6,7,400,456.21,2025,6,Jun,2,36-50,Repeat,1
CUST_0779,54,Male,Germany,2025-05-27,Premium,150,1,24.47,25.44,0,8.2,9,150,199.91,2025,5,May,2,51-65,First-time,2
CUST_0780,58,Male,France,2025-01-07,High Economy,100,1,58.11,18.86,1,8.4,8,100,176.97000000000003,2025,1,Jan,1,51-65,Repeat,3
CUST_0781,53,Other,Australia,2025-08-12,VIP,200,3,56.71,11.83,0,8.7,10,600,668.5400000000001,2025,8,Aug,3,51-65,First-time,1
CUST_0782,44,Male,Australia,2025-03-31,VIP,200,1,51.46,3.55,0,8.4,6,200,255.01000000000002,2025,3,Mar,1,36-50,First-time,1
CUST_0783,34,Female,Japan,2025-04-26,Economy,60,3,33.04,52.95,1,10.0,9,180,265.99,2025,4,Apr,2,26-35,Repeat,4
CUST_0784,26,Female,France,2025-01-07,Economy,60,4,79.49,62.49,1,7.2,8,240,381.98,2025,1,Jan,1,26-35,Repeat,4
CUST_0785,50,Male,USA,2025-03-19,Economy,60,1,7.03,21.54,0,8.6,7,60,88.57,2025,3,Mar,1,36-50,First-time,4
CUST_0786,37,Female,Japan,2025-06-10,Economy,60,1,41.26,14.15,1,7.7,7,60,115.41,2025,6,Jun,2,36-50,Repeat,4
CUST_0787,30,Other,USA,2025-04-04,Economy,60,3,94.53,10.32,1,4.3,8,180,284.84999999999997,2025,4,Apr,2,26-35,Repeat,4
CUST_0788,45,Male,Japan,2025-01-30,VIP,200,4,108.35,19.44,1,7.7,9,800,927.7900000000001,2025,1,Jan,1,36-50,Repeat,1
CUST_0789,65,Female,France,2025-02-07,Premium,150,2,54.38,40.01,1,6.6,8,300,394.39,2025,2,Feb,1,51-65,Repeat,2
CUST_0790,46,Female,UK,2025-04-24,Economy,60,4,54.61,15.7,1,7.9,8,240,310.31,2025,4,Apr,2,36-50,Repeat,4
CUST_0791,30,Female,France,2025-06-13,Premium,150,3,18.03,8.69,0,8.0,7,450,476.71999999999997,2025,6,Jun,2,26-35,First-time,2
CUST_0792,63,Female,France,2025-05-22,High Economy,100,4,22.64,49.5,1,8.6,7,400,472.14,2025,5,May,2,51-65,Repeat,3
CUST_0793,52,Male,USA,2025-04-02,VIP,200,3,5.63,7.65,0,7.2,7,600,613.28,2025,4,Apr,2,51-65,First-time,1
CUST_0794,23,Other,USA,2025-09-04,Premium,150,3,60.93,10.47,1,7.4,7,450,521.4,2025,9,Sep,3,18-25,Repeat,2
CUST_0795,35,Other,France,2025-01-22,High Economy,100,2,148.3,20.37,0,9.1,9,200,368.67,2025,1,Jan,1,26-35,First-time,3
CUST_0796,68,Female,France,2025-01-20,High Economy,100,1,107.5,8.03,0,6.8,9,100,215.53,2025,1,Jan,1,65+,First-time,3
CUST_0797,22,Female,France,2025-02-13,High Economy,100,3,16.45,25.76,0,5.2,6,300,342.21,2025,2,Feb,1,18-25,First-time,3
CUST_0798,64,Female,USA,2025-02-28,High Economy,100,3,20.76,13.31,0,8.2,7,300,334.07,2025,2,Feb,1,51-65,First-time,3
CUST_0799,42,Female,France,2025-03-28,VIP,200,2,99.03,4.54,0,9.6,7,400,503.57,2025,3,Mar,1,36-50,First-time,1
CUST_0800,19,Female,France,2025-08-11,VIP,200,3,46.51,26.25,1,9.0,8,600,672.76,2025,8,Aug,3,18-25,Repeat,1
